group	x	y	showSelected1
1	2480	24	51
1	2480	24	119
1	2480	24	55
1	2480	24	76
1	2480	24	197
1	2480	24	98
1	2480	24	314
2	2530	24	98
2	2530	24	17
2	2530	24	174
2	2530	24	197
2	2530	24	141
2	2530	24	430
2	2530	24	51
2	2530	24	389
2	2530	24	300
2	2530	24	457
2	2530	24	304
2	2530	24	412
2	2530	24	302
2	2530	24	275
2	2530	24	118
2	2530	24	310
2	2530	24	308
2	2530	24	170
2	2530	24	57
2	2530	24	458
2	2530	24	248
2	2530	24	306
2	2530	24	434
2	2530	24	264
2	2530	24	134
2	2530	24	16
2	2530	24	38
2	2530	24	69
2	2530	24	172
2	2530	24	126
2	2530	24	20
2	2530	24	23
2	2530	24	67
2	2530	24	13
2	2530	24	318
2	2530	24	447
2	2530	24	317
2	2530	24	284
2	2530	24	71
2	2530	24	198
2	2530	24	263
2	2530	24	140
2	2530	24	88
2	2530	24	437
2	2530	24	204
2	2530	24	124
2	2530	24	108
2	2530	24	8
2	2530	24	397
2	2530	24	72
2	2530	24	299
2	2530	24	122
2	2530	24	145
2	2530	24	298
2	2530	24	481
2	2530	24	227
2	2530	24	158
3	2530	74	17
3	2530	74	177
3	2530	74	27
3	2530	74	326
3	2530	74	162
3	2530	74	357
3	2530	74	226
3	2530	74	7
3	2530	74	184
3	2530	74	15
3	2530	74	93
3	2530	74	113
3	2530	74	410
3	2530	74	376
3	2530	74	477
3	2530	74	245
3	2530	74	194
3	2530	74	267
3	2530	74	141
3	2530	74	450
3	2530	74	319
3	2530	74	322
3	2530	74	353
3	2530	74	183
3	2530	74	372
3	2530	74	268
3	2530	74	288
3	2530	74	279
3	2530	74	229
3	2530	74	414
3	2530	74	361
3	2530	74	276
3	2530	74	37
3	2530	74	363
3	2530	74	50
3	2530	74	275
3	2530	74	160
3	2530	74	193
3	2530	74	173
3	2530	74	400
3	2530	74	331
3	2530	74	51
6	2580	74	15
6	2580	74	117
6	2580	74	7
6	2580	74	382
6	2580	74	209
6	2580	74	366
6	2580	74	267
6	2580	74	216
6	2580	74	440
6	2580	74	184
6	2580	74	321
6	2580	74	26
6	2580	74	79
6	2580	74	32
6	2580	74	97
6	2580	74	50
6	2580	74	47
6	2580	74	331
6	2580	74	297
6	2580	74	358
6	2580	74	325
6	2580	74	196
6	2580	74	242
6	2580	74	17
6	2580	74	383
6	2580	74	109
6	2580	74	51
6	2580	74	120
6	2580	74	220
6	2580	74	223
6	2580	74	77
6	2580	74	31
6	2580	74	359
6	2580	74	171
6	2580	74	258
6	2580	74	413
6	2580	74	261
6	2580	74	4
6	2580	74	138
5	2580	124	7
5	2580	124	26
5	2580	124	95
5	2580	124	32
5	2580	124	374
5	2580	124	179
5	2580	124	6
5	2580	124	265
5	2580	124	345
5	2580	124	120
5	2580	124	19
5	2580	124	251
5	2580	124	346
5	2580	124	351
5	2580	124	474
5	2580	124	435
5	2580	124	175
5	2580	124	439
5	2580	124	176
5	2580	124	475
5	2580	124	286
5	2580	124	388
5	2580	124	169
5	2580	124	65
5	2580	124	438
