group	label	showSelected1
1	Cluster 2: 9/4712 pixels shown, logFC -1.5 to 1.0, log10(p) 0.0 to 6.0	2
1	Cluster 11: 77/189 pixels shown, logFC -1.4 to -0.7, log10(p) 7.3 to 24.9	11
1	Cluster 21: 57/57 pixels shown, logFC -1.2 to -0.7, log10(p) 13.0 to 29.4	21
1	Cluster 29: 9/176 pixels shown, logFC -1.3 to -0.7, log10(p) 10.4 to 29.0	29
1	Cluster 34: 1644/2292 pixels shown, logFC -1.3 to 1.0, log10(p) 0.0 to 3.3	34
1	Cluster 49: 43/43 pixels shown, logFC -1.1 to -0.8, log10(p) 15.8 to 32.0	49
1	Cluster 52: 20/20 pixels shown, logFC -1.1 to -0.9, log10(p) 29.1 to 40.1	52
1	Cluster 68: 23/64 pixels shown, logFC -1.1 to -0.9, log10(p) 38.0 to 48.4	68
1	Cluster 87: 2439/4505 pixels shown, logFC -0.8 to 1.0, log10(p) 0.0 to 3.8	87
1	Cluster 100: 20/24 pixels shown, logFC -1.1 to -0.9, log10(p) 19.5 to 37.1	100
1	Cluster 147: 92/92 pixels shown, logFC -0.7 to 0.2, log10(p) 0.0 to 1.8	147
1	Cluster 187: 13/172 pixels shown, logFC -0.7 to 0.4, log10(p) 0.0 to 2.7	187
1	Cluster 230: 21/21 pixels shown, logFC -1.1 to -0.9, log10(p) 28.5 to 43.4	230
1	Cluster 311: 7/12 pixels shown, logFC -0.9 to -0.8, log10(p) 7.7 to 12.4	311
1	Cluster 313: 12/12 pixels shown, logFC -1.0 to -0.6, log10(p) 7.2 to 12.2	313
1	Cluster 355: 70/71 pixels shown, logFC -0.2 to 0.9, log10(p) 0.0 to 2.4	355
1	Cluster 431: 12/12 pixels shown, logFC -1.0 to -0.9, log10(p) 41.0 to 49.2	431
1	Cluster 433: 5/5 pixels shown, logFC -1.0 to -1.0, log10(p) 43.8 to 45.9	433
1	Cluster 476: 21/21 pixels shown, logFC -0.8 to 0.1, log10(p) 0.0 to 1.7	476
