group	label	showSelected1
1	Cluster 2: 788/4712 pixels shown, logFC -1.5 to 1.0, log10(p) 0.0 to 6.0	2
1	Cluster 4: 518/4997 pixels shown, logFC -1.1 to 1.4, log10(p) 0.0 to 3.4	4
1	Cluster 10: 660/766 pixels shown, logFC -1.4 to 1.1, log10(p) 0.0 to 3.3	10
1	Cluster 31: 616/2392 pixels shown, logFC -1.2 to 1.2, log10(p) 0.0 to 4.2	31
1	Cluster 48: 63/253 pixels shown, logFC -1.0 to 0.5, log10(p) 0.0 to 2.6	48
1	Cluster 53: 103/103 pixels shown, logFC -1.2 to 0.4, log10(p) 0.0 to 1.8	53
1	Cluster 60: 25/25 pixels shown, logFC -0.1 to 2.2, log10(p) 0.1 to 1.5	60
1	Cluster 75: 7/7 pixels shown, logFC -1.4 to -0.3, log10(p) 0.3 to 1.8	75
1	Cluster 84: 327/577 pixels shown, logFC -1.1 to 1.0, log10(p) 0.0 to 3.3	84
1	Cluster 94: 31/31 pixels shown, logFC -0.3 to 0.8, log10(p) 0.0 to 2.2	94
1	Cluster 103: 130/130 pixels shown, logFC -0.5 to 1.2, log10(p) 0.0 to 2.1	103
1	Cluster 130: 6/48 pixels shown, logFC -1.1 to 0.4, log10(p) 0.0 to 2.5	130
1	Cluster 133: 1076/1355 pixels shown, logFC -0.6 to 0.8, log10(p) 0.0 to 4.2	133
1	Cluster 138: 111/190 pixels shown, logFC -0.9 to 0.7, log10(p) 0.0 to 3.5	138
1	Cluster 144: 3/3 pixels shown, logFC -1.4 to -0.9, log10(p) 0.7 to 1.8	144
1	Cluster 154: 52/462 pixels shown, logFC -0.6 to 0.8, log10(p) 0.0 to 2.3	154
1	Cluster 178: 2/2 pixels shown, logFC -1.4 to -0.8, log10(p) 0.6 to 1.0	178
1	Cluster 188: 7/7 pixels shown, logFC -1.1 to -0.4, log10(p) 0.3 to 1.0	188
1	Cluster 201: 3/3 pixels shown, logFC 0.7 to 1.4, log10(p) 0.5 to 1.0	201
1	Cluster 207: 75/75 pixels shown, logFC -0.8 to 0.5, log10(p) 0.0 to 1.8	207
1	Cluster 225: 5/5 pixels shown, logFC 2.5 to 3.4, log10(p) 0.6 to 1.0	225
1	Cluster 231: 3/3 pixels shown, logFC 0.2 to 1.7, log10(p) 0.2 to 1.4	231
1	Cluster 246: 1/1 pixels shown, logFC 4.3 to 4.3, log10(p) 1.8 to 1.8	246
1	Cluster 247: 1/1 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	247
1	Cluster 249: 1/1 pixels shown, logFC 2.5 to 2.5, log10(p) 0.6 to 0.6	249
1	Cluster 260: 1/2 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	260
1	Cluster 272: 1/1 pixels shown, logFC 3.9 to 3.9, log10(p) 1.4 to 1.4	272
1	Cluster 278: 11/11 pixels shown, logFC -1.6 to -0.1, log10(p) 0.1 to 1.3	278
1	Cluster 289: 1/1 pixels shown, logFC -5.0 to -5.0, log10(p) 2.5 to 2.5	289
1	Cluster 291: 1/2 pixels shown, logFC 1.3 to 2.5, log10(p) 0.4 to 0.6	291
1	Cluster 296: 1/1 pixels shown, logFC 2.5 to 2.5, log10(p) 0.6 to 0.6	296
1	Cluster 332: 1/1 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	332
1	Cluster 333: 1/1 pixels shown, logFC 1.9 to 1.9, log10(p) 1.1 to 1.1	333
1	Cluster 334: 1/1 pixels shown, logFC 2.5 to 2.5, log10(p) 0.6 to 0.6	334
1	Cluster 340: 3/3 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	340
1	Cluster 341: 21/21 pixels shown, logFC 0.0 to 0.9, log10(p) 0.0 to 2.2	341
1	Cluster 343: 1/1 pixels shown, logFC -1.6 to -1.6, log10(p) 1.0 to 1.0	343
1	Cluster 344: 1/4 pixels shown, logFC 0.8 to 1.1, log10(p) 0.5 to 1.2	344
1	Cluster 347: 3/3 pixels shown, logFC 0.7 to 1.4, log10(p) 1.2 to 2.5	347
1	Cluster 360: 2/2 pixels shown, logFC 2.5 to 2.5, log10(p) 0.6 to 0.6	360
1	Cluster 362: 8/11 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	362
1	Cluster 364: 1/2 pixels shown, logFC 2.5 to 2.5, log10(p) 0.6 to 0.6	364
1	Cluster 377: 2/4 pixels shown, logFC 0.8 to 1.3, log10(p) 0.4 to 0.7	377
1	Cluster 391: 3/3 pixels shown, logFC -1.7 to -0.5, log10(p) 0.2 to 0.7	391
1	Cluster 432: 1/1 pixels shown, logFC -4.2 to -4.2, log10(p) 1.5 to 1.5	432
1	Cluster 441: 1/1 pixels shown, logFC -4.2 to -4.2, log10(p) 1.5 to 1.5	441
1	Cluster 444: 1/1 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	444
1	Cluster 453: 2/2 pixels shown, logFC 0.7 to 1.3, log10(p) 0.4 to 0.4	453
1	Cluster 459: 5/16 pixels shown, logFC 0.0 to 0.9, log10(p) 0.0 to 0.9	459
